"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-06","0.00",",,a","71","H,,S","78",",,a","61",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-07","0.04",",,a","73","H,,S","79",",,a","65",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-08","0.00",",,a","73","H,,S","82",",,a","69",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-09","0.13",",,a","72","H,,S","82",",,a","68",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-10","0.00",",,a","67","H,,S","82",",,a","64",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-11","0.00",",,a","67","H,,S","77",",,a","52",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-12","0.00",",,a","68","H,,S","77",",,a","55",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-13","0.00",",,a","69","H,,S","78",",,a","60",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-14","0.00",",,a","74","H,,S","81",",,a","61",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-15","0.01",",,a","74","H,,S",,,"69",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-16","0.01",",,a","73","H,,S","84",",,a","67",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-17","0.00",",,a","75","H,,S","87",",,a","62",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-18","0.00",",,a","69","H,,S","81",",,a","59",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-19","0.00",",,a","71","H,,S","80",",,a","57",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-20","0.00",",,a","69","H,,S","80",",,a","62",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-21","0.00",",,a","65","H,,S","81",",,a","54",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-22","0.00",",,a","71","H,,S","76",",,a","49",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-23","0.00",",,a","72","H,,S","80",",,a","68",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-24","0.00",",,a","71","H,,S","83",",,a","64",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-25","0.00",",,a","68","H,,S","83",",,a","59",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-26","0.00",",,a","69","H,,S","79",",,a","54",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-27","0.00",",,a","68","H,,S","79",",,a","55",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-28","0.00",",,a","69","H,,S","79",",,a","57",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-29","0.00",",,a","72","H,,S","84",",,a","58",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-30","0.00",",,a","74","H,,S","83",",,a","62",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-07-31","0.00",",,a","73","H,,S","82",",,a","70",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-01","0.00",",,a","73","H,,S","83",",,a","62",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-02","0.00",",,a","69","H,,S","81",",,a","61",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-03","0.00",",,a","71","H,,S","82",",,a","58",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-04","0.00",",,a","71","H,,S","83",",,a","60",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-05","0.00",",,a","62","H,,S","76",",,a","54",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-06","0.00",",,a","63","H,,S","74",",,a","47",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-07","0.00",",,a","69","H,,S","80",",,a","49",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-08","0.00",",,a","69","H,,S","81",",,a","58",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-09","0.00",",,a","71","H,,S","82",",,a","58",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-10","0.00",",,a","71","H,,S","81",",,a","58",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-11","0.00",",,a","70","H,,S","76",",,a","61",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-12","0.11",",,a","73","H,,S","82",",,a","67",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-13","0.00",",,a","73","H,,S","83",",,a","62",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-14","0.00",",,a","74","H,,S","82",",,a","61",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-15","0.00",",,a","72","H,,S","82",",,a","69",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-16","0.00",",,a","71","H,,S","80",",,a","62",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-17","0.00",",,a","69","H,,S","82",",,a","61",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-18","0.00",",,a","69","H,,S","81",",,a","59",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-19","0.00",",,a","71","H,,S","82",",,a","56",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-20","0.00",",,a","74","H,,S","83",",,a","59",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-21","0.00",",,a","75","H,,S","83",",,a","70",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-22","0.00",",,a","73","H,,S","81",",,a","70",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-23","0.00",",,a","74","H,,S","81",",,a","63",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-24","0.00",",,a","73","H,,S","85",",,a","69",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-25","0.00",",,a","71","H,,S","81",",,a","63",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-26","0.00",",,a","73","H,,S","80",",,a","66",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-27","0.00",",,a","75","H,,S","81",",,a","67",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-28","0.00",",,a","75","H,,S","84",",,a","72",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-29","0.00",",,a","76","H,,S","84",",,a","71",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-30","0.00",",,a","74","H,,S","86",",,a","72",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-08-31","1.39",",,a","69","H,,S","74",",,a","71",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-01","0.28",",,a","74","H,,S","81",",,a","67",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-02","0.00",",,a","73","H,,S","82",",,a","70",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-03","0.00",",,a","73","H,,S","81",",,a","65",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-04","0.00",",,a","72","H,,S","82",",,a","67",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-05","0.00",",,a","73","H,,S","80",",,a","63",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-06","0.00",",,a","72","H,,S","83",",,a","67",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-07","0.00",",,a","71","H,,S","79",",,a","61",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-08","0.00",",,a","72","H,,S","81",",,a","64",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-09","0.00",",,a","71","H,,S","81",",,a","66",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-10","0.00",",,a","72","H,,S","81",",,a","63",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-11","0.00",",,a","74","H,,S","81",",,a","63",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-12","0.00",",,a","72","H,,S","78",",,a","69",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-13","0.00",",,a","74","H,,S","82",",,a","66",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-14","0.00",",,a","75","H,,S","87",",,a","65",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-15","0.00",",,a","70","H,,S","80",",,a","65",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-16","0.00",",,a","69","H,,S","79",",,a","58",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-17","0.00",",,a","73","H,,S","81",",,a","59",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-18","0.00",",,a","72","H,,S","82",",,a","66",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-19","0.00",",,a","73","H,,S","82",",,a","59",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-20","0.00",",,a","72","H,,S","83",",,a","64",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-21","0.00",",,a","78","H,,S","95",",,a","61",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-22","0.00",",,a","65","H,,S","77",",,a","63",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-23","0.00",",,a","72","H,,S","81",",,a","51",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-24","0.00",",,a","72","H,,S","82",",,a","65",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-25","0.00",",,a","73","H,,S","80",",,a","65",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-26","0.00",",,a","74","H,,S","82",",,a","63",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-27","0.00",",,a","76","H,,S","83",",,a","65",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-28","0.00",",,a","77","H,,S","84",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-29","0.00",",,a","77","H,,S","84",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-09-30","0.00",",,a","76","H,,S","83",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-01","0.00",",,a","74","H,,S","84",",,a","70",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-02","0.00",",,a","79","H,,S","89",",,a","65",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-03","0.00",",,a","79","H,,S","88",",,a","71",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-04","0.00",",,a","80","H,,S","89",",,a","72",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-05","0.00",",,a","80","H,,S","90",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-06","0.00",",,a","80","H,,S","87",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-07","0.00",",,a","79","H,,S","86",",,a","75",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-08","0.00",",,a","79","H,,S","87",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-09","0.00",",,a","79","H,,S","86",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-10","0.00",",,a","78","H,,S","86",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-11","0.00",",,a","78","H,,S","86",",,a","71",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-12","0.00",",,a","80","H,,S","89",",,a","71",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-13","0.00",",,a","80","H,,S","88",",,a","72",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-14","0.00",",,a","81","H,,S","90",",,a","72",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-15","0.09",",,a","80","H,,S","91",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-16","0.00",",,a","79","H,,S","94",",,a","67",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-17","0.00",",,a","83","H,,S","93",",,a","66",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-18","0.00",",,a","81","H,,S","90",",,a","78",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-19","0.00",",,a","81","H,,S","89",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-20","0.06",",,a","82","H,,S","89",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-21","0.00",",,a","83","H,,S","89",",,a","78",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-22","0.00",",,a","83","H,,S","90",",,a","78",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-23","0.00",",,a","82","H,,S","92",",,a","79",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-24","0.00",",,a","80","H,,S","89",",,a","77",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-25","0.00",",,a","81","H,,S","90",",,a","69",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-26","0.00",",,a","82","H,,S","89",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-27","0.00",",,a","82","H,,S","89",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-28","0.00",",,a","81","H,,S","90",",,a","78",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-29","0.00",",,a","83","H,,S","92",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-30","0.00",",,a","82","H,,S","90",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-10-31","0.00",",,a","83","H,,S","92",",,a","75",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-01","0.43",",,a","80","H,,S","88",",,a","75",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-02","0.03",",,a","80","H,,S","88",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-03","0.00",",,a","79","H,,S","88",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-04","0.01",",,a","80","H,,S","87",",,a","72",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-05","0.00",",,a","80","H,,S","87",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-06","0.03",",,a","81","H,,S","87",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-07","0.00",",,a","82","H,,S","89",",,a","75",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-08","0.00",",,a","83","H,,S","91",",,a","78",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-09","0.00",",,a","83","H,,S","89",",,a","80",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-10","0.00",",,a","84","H,,S","92",",,a","80",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-11","0.00",",,a","84","H,,S","91",",,a","81",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-12","0.00",",,a","81","H,,S","92",",,a","82",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-13","1.28",",,a","80","H,,S","92",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-14","0.00",",,a","80","H,,S","90",",,a","67",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-15","0.00",",,a","81","H,,S","88",",,a","70",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-16","1.35",",,a","81","H,,S","87",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-17","0.00",",,a","82","H,,S","89",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-18","0.00",",,a","81","H,,S","88",",,a","77",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-19","0.14",",,a","79","H,,S","87",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-20","0.00",",,a","79","H,,S","87",",,a","72",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-21","0.00",",,a","80","H,,S","86",",,a","69",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-22","0.00",",,a","81","H,,S","88",",,a","75",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-23","0.00",",,a","83","H,,S","90",",,a","75",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-24","0.00",",,a","82","H,,S","91",",,a","79",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-25","0.66",",,a","80","H,,S","84",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-26","0.01",",,a","79","H,,S","88",",,a","77",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-27","0.24",",,a","81","H,,S","87",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-28","0.00",",,a","81","H,,S","88",",,a","77",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-29","0.62",",,a","80","H,,S","87",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-11-30","1.42",",,a","81","H,,S","87",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-01","0.09",",,a","84","H,,S","90",",,a","77",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-02","0.00",",,a","84","H,,S","90",",,a","78",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-03","0.00",",,a","84","H,,S","90",",,a","78",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-04","0.00",",,a","83","H,,S","89",",,a","78",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-05","0.00",",,a","83","H,,S","89",",,a","75",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-06","0.00",",,a","83","H,,S","89",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-07","0.02",",,a","83","H,,S","89",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-08","0.02",",,a","83","H,,S","88",",,a","77",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-09","0.05",",,a","84","H,,S","91",",,a","78",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-10","0.00",",,a","85","H,,S","92",",,a","77",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-11","0.00",",,a","86","H,,S","94",",,a","78",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-12","0.00",",,a","84","H,,S","91",",,a","80",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-13","0.00",",,a","83","H,,S","90",",,a","78",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-14","0.00",",,a","84","H,,S","90",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-15","0.00",",,a","84","H,,S","90",",,a","80",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-16","0.00",",,a","83","H,,S","91",",,a","78",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-17","0.00",",,a","83","H,,S","91",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-18","0.00",",,a","83","H,,S","93",",,a","76",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-19","0.00",",,a","83","H,,S","92",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-20","0.00",",,a","84","H,,S","92",",,a","77",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-21","0.00",",,a","84","H,,S","92",",,a","79",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-22","0.00",",,a","85","H,,S","92",",,a","77",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-23","0.00",",,a","85","H,,S","93",",,a","78",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-24","0.00",",,a","87","H,,S","95",",,a","81",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-25","0.00",",,a","83","H,,S","94",",,a","83",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-26","0.40",",,a","80","H,,S","89",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-27","0.41",",,a","81","H,,S","86",",,a","73",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-28","0.01",",,a","80","H,,S","88",",,a","74",",,a"
"ASN00032040","TOWNSVILLE AERO, AS","-19.2483","146.7661","4.3","2021-12-29","0.13",",,a","76","H,,S","79",",,a","73",",,a"
